inst_id	cell_id	det_plate	det_well	pert_mfc_id	pert_dose	pert_dose_unit	pert_id	pert_iname	pert_type	pert_time	pert_time_unit
LJP006_HEPG2_24H_X3_B19:P19	HEPG2	LJP006_HEPG2_24H_X3_B19	P19	BRD-U22633929-000-01-3	10.0	um	BRD-U22633929	XMD11-85H	trt_cp	24.0	h
LJP006_HEPG2_24H_X3_B19:P20	HEPG2	LJP006_HEPG2_24H_X3_B19	P20	BRD-U22633929-000-01-3	3.33	um	BRD-U22633929	XMD11-85H	trt_cp	24.0	h
LJP006_HEPG2_24H_X3_B19:P21	HEPG2	LJP006_HEPG2_24H_X3_B19	P21	BRD-U22633929-000-01-3	1.11	um	BRD-U22633929	XMD11-85H	trt_cp	24.0	h
LJP006_HEPG2_24H_X3_B19:P22	HEPG2	LJP006_HEPG2_24H_X3_B19	P22	BRD-U22633929-000-01-3	0.37	um	BRD-U22633929	XMD11-85H	trt_cp	24.0	h
LJP006_HEPG2_24H_X3_B19:P23	HEPG2	LJP006_HEPG2_24H_X3_B19	P23	BRD-U22633929-000-01-3	0.12	um	BRD-U22633929	XMD11-85H	trt_cp	24.0	h
LJP006_HEPG2_24H_X3_B19:P24	HEPG2	LJP006_HEPG2_24H_X3_B19	P24	BRD-U22633929-000-01-3	0.04	um	BRD-U22633929	XMD11-85H	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:A07	HEPG2	LJP007_HEPG2_24H_X1_B20	A07	BRD-K64857848-001-05-6	10.0	um	BRD-K64857848	XMD-885	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:A08	HEPG2	LJP007_HEPG2_24H_X1_B20	A08	BRD-K64857848-001-05-6	3.33	um	BRD-K64857848	XMD-885	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:A09	HEPG2	LJP007_HEPG2_24H_X1_B20	A09	BRD-K64857848-001-05-6	1.11	um	BRD-K64857848	XMD-885	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:A10	HEPG2	LJP007_HEPG2_24H_X1_B20	A10	BRD-K64857848-001-05-6	0.37	um	BRD-K64857848	XMD-885	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:A11	HEPG2	LJP007_HEPG2_24H_X1_B20	A11	BRD-K64857848-001-05-6	0.12	um	BRD-K64857848	XMD-885	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:A12	HEPG2	LJP007_HEPG2_24H_X1_B20	A12	BRD-K64857848-001-05-6	0.04	um	BRD-K64857848	XMD-885	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:A13	HEPG2	LJP007_HEPG2_24H_X1_B20	A13	BRD-K66538826-001-06-4	10.0	um	BRD-K66538826	amuvatinib	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:A14	HEPG2	LJP007_HEPG2_24H_X1_B20	A14	BRD-K66538826-001-06-4	3.33	um	BRD-K66538826	amuvatinib	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:A15	HEPG2	LJP007_HEPG2_24H_X1_B20	A15	BRD-K66538826-001-06-4	1.11	um	BRD-K66538826	amuvatinib	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:A16	HEPG2	LJP007_HEPG2_24H_X1_B20	A16	BRD-K66538826-001-06-4	0.37	um	BRD-K66538826	amuvatinib	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:A17	HEPG2	LJP007_HEPG2_24H_X1_B20	A17	BRD-K66538826-001-06-4	0.12	um	BRD-K66538826	amuvatinib	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:A18	HEPG2	LJP007_HEPG2_24H_X1_B20	A18	BRD-K66538826-001-06-4	0.04	um	BRD-K66538826	amuvatinib	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:A19	HEPG2	LJP007_HEPG2_24H_X1_B20	A19	BRD-K51575138-001-10-8	10.0	um	BRD-K51575138	TPCA-1	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:A20	HEPG2	LJP007_HEPG2_24H_X1_B20	A20	BRD-K51575138-001-10-8	3.33	um	BRD-K51575138	TPCA-1	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:A21	HEPG2	LJP007_HEPG2_24H_X1_B20	A21	BRD-K51575138-001-10-8	1.11	um	BRD-K51575138	TPCA-1	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:A22	HEPG2	LJP007_HEPG2_24H_X1_B20	A22	BRD-K51575138-001-10-8	0.37	um	BRD-K51575138	TPCA-1	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:A23	HEPG2	LJP007_HEPG2_24H_X1_B20	A23	BRD-K51575138-001-10-8	0.12	um	BRD-K51575138	TPCA-1	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:A24	HEPG2	LJP007_HEPG2_24H_X1_B20	A24	BRD-K51575138-001-10-8	0.04	um	BRD-K51575138	TPCA-1	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:B07	HEPG2	LJP007_HEPG2_24H_X1_B20	B07	BRD-K22096725-001-04-3	10.0	um	BRD-K22096725	ALW-II-49-7	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:B08	HEPG2	LJP007_HEPG2_24H_X1_B20	B08	BRD-K22096725-001-04-3	3.33	um	BRD-K22096725	ALW-II-49-7	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:B09	HEPG2	LJP007_HEPG2_24H_X1_B20	B09	BRD-K22096725-001-04-3	1.11	um	BRD-K22096725	ALW-II-49-7	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:B10	HEPG2	LJP007_HEPG2_24H_X1_B20	B10	BRD-K22096725-001-04-3	0.37	um	BRD-K22096725	ALW-II-49-7	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:B11	HEPG2	LJP007_HEPG2_24H_X1_B20	B11	BRD-K22096725-001-04-3	0.12	um	BRD-K22096725	ALW-II-49-7	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:B12	HEPG2	LJP007_HEPG2_24H_X1_B20	B12	BRD-K22096725-001-04-3	0.04	um	BRD-K22096725	ALW-II-49-7	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:B13	HEPG2	LJP007_HEPG2_24H_X1_B20	B13	BRD-K33379087-001-04-2	10.0	um	BRD-K33379087	tivantinib	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:B14	HEPG2	LJP007_HEPG2_24H_X1_B20	B14	BRD-K33379087-001-04-2	3.33	um	BRD-K33379087	tivantinib	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:B15	HEPG2	LJP007_HEPG2_24H_X1_B20	B15	BRD-K33379087-001-04-2	1.11	um	BRD-K33379087	tivantinib	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:B16	HEPG2	LJP007_HEPG2_24H_X1_B20	B16	BRD-K33379087-001-04-2	0.37	um	BRD-K33379087	tivantinib	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:B17	HEPG2	LJP007_HEPG2_24H_X1_B20	B17	BRD-K33379087-001-04-2	0.12	um	BRD-K33379087	tivantinib	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:B18	HEPG2	LJP007_HEPG2_24H_X1_B20	B18	BRD-K33379087-001-04-2	0.04	um	BRD-K33379087	tivantinib	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:B19	HEPG2	LJP007_HEPG2_24H_X1_B20	B19	BRD-K49055432-001-03-4	10.0	um	BRD-K49055432	A-66	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:B20	HEPG2	LJP007_HEPG2_24H_X1_B20	B20	BRD-K49055432-001-03-4	3.33	um	BRD-K49055432	A-66	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:B21	HEPG2	LJP007_HEPG2_24H_X1_B20	B21	BRD-K49055432-001-03-4	1.11	um	BRD-K49055432	A-66	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:B22	HEPG2	LJP007_HEPG2_24H_X1_B20	B22	BRD-K49055432-001-03-4	0.37	um	BRD-K49055432	A-66	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:B23	HEPG2	LJP007_HEPG2_24H_X1_B20	B23	BRD-K49055432-001-03-4	0.12	um	BRD-K49055432	A-66	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:B24	HEPG2	LJP007_HEPG2_24H_X1_B20	B24	BRD-K49055432-001-03-4	0.04	um	BRD-K49055432	A-66	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:C01	HEPG2	LJP007_HEPG2_24H_X1_B20	C01	BRD-K53414658-001-07-4	10.0	um	BRD-K53414658	tivozanib	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:C02	HEPG2	LJP007_HEPG2_24H_X1_B20	C02	BRD-K53414658-001-07-4	3.33	um	BRD-K53414658	tivozanib	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:C03	HEPG2	LJP007_HEPG2_24H_X1_B20	C03	BRD-K53414658-001-07-4	1.11	um	BRD-K53414658	tivozanib	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:C04	HEPG2	LJP007_HEPG2_24H_X1_B20	C04	BRD-K53414658-001-07-4	0.37	um	BRD-K53414658	tivozanib	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:C05	HEPG2	LJP007_HEPG2_24H_X1_B20	C05	BRD-K53414658-001-07-4	0.12	um	BRD-K53414658	tivozanib	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:C06	HEPG2	LJP007_HEPG2_24H_X1_B20	C06	BRD-K53414658-001-07-4	0.04	um	BRD-K53414658	tivozanib	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:C07	HEPG2	LJP007_HEPG2_24H_X1_B20	C07	BRD-K59184148-001-20-8	10.0	um	BRD-K59184148	SB-216763	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:C08	HEPG2	LJP007_HEPG2_24H_X1_B20	C08	BRD-K59184148-001-20-8	3.33	um	BRD-K59184148	SB-216763	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:C09	HEPG2	LJP007_HEPG2_24H_X1_B20	C09	BRD-K59184148-001-20-8	1.11	um	BRD-K59184148	SB-216763	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:C10	HEPG2	LJP007_HEPG2_24H_X1_B20	C10	BRD-K59184148-001-20-8	0.37	um	BRD-K59184148	SB-216763	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:C11	HEPG2	LJP007_HEPG2_24H_X1_B20	C11	BRD-K59184148-001-20-8	0.12	um	BRD-K59184148	SB-216763	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:C12	HEPG2	LJP007_HEPG2_24H_X1_B20	C12	BRD-K59184148-001-20-8	0.04	um	BRD-K59184148	SB-216763	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:C13	HEPG2	LJP007_HEPG2_24H_X1_B20	C13	BRD-K75308783-001-06-2	10.0	um	BRD-K75308783	SAR-245409	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:C14	HEPG2	LJP007_HEPG2_24H_X1_B20	C14	BRD-K75308783-001-06-2	3.33	um	BRD-K75308783	SAR-245409	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:C15	HEPG2	LJP007_HEPG2_24H_X1_B20	C15	BRD-K75308783-001-06-2	1.11	um	BRD-K75308783	SAR-245409	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:C16	HEPG2	LJP007_HEPG2_24H_X1_B20	C16	BRD-K75308783-001-06-2	0.37	um	BRD-K75308783	SAR-245409	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:C17	HEPG2	LJP007_HEPG2_24H_X1_B20	C17	BRD-K75308783-001-06-2	0.12	um	BRD-K75308783	SAR-245409	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:C18	HEPG2	LJP007_HEPG2_24H_X1_B20	C18	BRD-K75308783-001-06-2	0.04	um	BRD-K75308783	SAR-245409	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:C19	HEPG2	LJP007_HEPG2_24H_X1_B20	C19	BRD-K79090631-001-20-7	10.0	um	BRD-K79090631	CGP-60474	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:C21	HEPG2	LJP007_HEPG2_24H_X1_B20	C21	BRD-K79090631-001-20-7	1.11	um	BRD-K79090631	CGP-60474	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:C22	HEPG2	LJP007_HEPG2_24H_X1_B20	C22	BRD-K79090631-001-20-7	0.37	um	BRD-K79090631	CGP-60474	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:C23	HEPG2	LJP007_HEPG2_24H_X1_B20	C23	BRD-K79090631-001-20-7	0.12	um	BRD-K79090631	CGP-60474	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:C24	HEPG2	LJP007_HEPG2_24H_X1_B20	C24	BRD-K79090631-001-20-7	0.04	um	BRD-K79090631	CGP-60474	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:D01	HEPG2	LJP007_HEPG2_24H_X1_B20	D01	BRD-K80700417-001-03-4	10.0	um	BRD-K80700417	SGI-1776	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:D02	HEPG2	LJP007_HEPG2_24H_X1_B20	D02	BRD-K80700417-001-03-4	3.33	um	BRD-K80700417	SGI-1776	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:D03	HEPG2	LJP007_HEPG2_24H_X1_B20	D03	BRD-K80700417-001-03-4	1.11	um	BRD-K80700417	SGI-1776	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:D04	HEPG2	LJP007_HEPG2_24H_X1_B20	D04	BRD-K80700417-001-03-4	0.37	um	BRD-K80700417	SGI-1776	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:D05	HEPG2	LJP007_HEPG2_24H_X1_B20	D05	BRD-K80700417-001-03-4	0.12	um	BRD-K80700417	SGI-1776	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:D06	HEPG2	LJP007_HEPG2_24H_X1_B20	D06	BRD-K80700417-001-03-4	0.04	um	BRD-K80700417	SGI-1776	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:D07	HEPG2	LJP007_HEPG2_24H_X1_B20	D07	BRD-K51544265-044-03-4	10.0	um	BRD-K51544265	cabozantinib	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:D08	HEPG2	LJP007_HEPG2_24H_X1_B20	D08	BRD-K51544265-044-03-4	3.33	um	BRD-K51544265	cabozantinib	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:D09	HEPG2	LJP007_HEPG2_24H_X1_B20	D09	BRD-K51544265-044-03-4	1.11	um	BRD-K51544265	cabozantinib	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:D10	HEPG2	LJP007_HEPG2_24H_X1_B20	D10	BRD-K51544265-044-03-4	0.37	um	BRD-K51544265	cabozantinib	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:D11	HEPG2	LJP007_HEPG2_24H_X1_B20	D11	BRD-K51544265-044-03-4	0.12	um	BRD-K51544265	cabozantinib	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:D12	HEPG2	LJP007_HEPG2_24H_X1_B20	D12	BRD-K51544265-044-03-4	0.04	um	BRD-K51544265	cabozantinib	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:D13	HEPG2	LJP007_HEPG2_24H_X1_B20	D13	BRD-K73368362-001-06-7	10.0	um	BRD-K73368362	BIX-02189	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:D14	HEPG2	LJP007_HEPG2_24H_X1_B20	D14	BRD-K73368362-001-06-7	3.33	um	BRD-K73368362	BIX-02189	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:D15	HEPG2	LJP007_HEPG2_24H_X1_B20	D15	BRD-K73368362-001-06-7	1.11	um	BRD-K73368362	BIX-02189	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:D16	HEPG2	LJP007_HEPG2_24H_X1_B20	D16	BRD-K73368362-001-06-7	0.37	um	BRD-K73368362	BIX-02189	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:D17	HEPG2	LJP007_HEPG2_24H_X1_B20	D17	BRD-K73368362-001-06-7	0.12	um	BRD-K73368362	BIX-02189	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:D18	HEPG2	LJP007_HEPG2_24H_X1_B20	D18	BRD-K73368362-001-06-7	0.04	um	BRD-K73368362	BIX-02189	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:D19	HEPG2	LJP007_HEPG2_24H_X1_B20	D19	BRD-K99964838-001-10-1	10.0	um	BRD-K99964838	bosutinib	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:D20	HEPG2	LJP007_HEPG2_24H_X1_B20	D20	BRD-K99964838-001-10-1	3.33	um	BRD-K99964838	bosutinib	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:D21	HEPG2	LJP007_HEPG2_24H_X1_B20	D21	BRD-K99964838-001-10-1	1.11	um	BRD-K99964838	bosutinib	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:D22	HEPG2	LJP007_HEPG2_24H_X1_B20	D22	BRD-K99964838-001-10-1	0.37	um	BRD-K99964838	bosutinib	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:D23	HEPG2	LJP007_HEPG2_24H_X1_B20	D23	BRD-K99964838-001-10-1	0.12	um	BRD-K99964838	bosutinib	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:D24	HEPG2	LJP007_HEPG2_24H_X1_B20	D24	BRD-K99964838-001-10-1	0.04	um	BRD-K99964838	bosutinib	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:E01	HEPG2	LJP007_HEPG2_24H_X1_B20	E01	BRD-K43002773-001-03-9	10.0	um	BRD-K43002773	GDC-0068	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:E02	HEPG2	LJP007_HEPG2_24H_X1_B20	E02	BRD-K43002773-001-03-9	3.33	um	BRD-K43002773	GDC-0068	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:E03	HEPG2	LJP007_HEPG2_24H_X1_B20	E03	BRD-K43002773-001-03-9	1.11	um	BRD-K43002773	GDC-0068	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:E04	HEPG2	LJP007_HEPG2_24H_X1_B20	E04	BRD-K43002773-001-03-9	0.37	um	BRD-K43002773	GDC-0068	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:E05	HEPG2	LJP007_HEPG2_24H_X1_B20	E05	BRD-K43002773-001-03-9	0.12	um	BRD-K43002773	GDC-0068	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:E06	HEPG2	LJP007_HEPG2_24H_X1_B20	E06	BRD-K43002773-001-03-9	0.04	um	BRD-K43002773	GDC-0068	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:E07	HEPG2	LJP007_HEPG2_24H_X1_B20	E07	BRD-K25340465-001-06-1	10.0	um	BRD-K25340465	OSI-930	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:E08	HEPG2	LJP007_HEPG2_24H_X1_B20	E08	BRD-K25340465-001-06-1	3.33	um	BRD-K25340465	OSI-930	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:E09	HEPG2	LJP007_HEPG2_24H_X1_B20	E09	BRD-K25340465-001-06-1	1.11	um	BRD-K25340465	OSI-930	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:E10	HEPG2	LJP007_HEPG2_24H_X1_B20	E10	BRD-K25340465-001-06-1	0.37	um	BRD-K25340465	OSI-930	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:E11	HEPG2	LJP007_HEPG2_24H_X1_B20	E11	BRD-K25340465-001-06-1	0.12	um	BRD-K25340465	OSI-930	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:E12	HEPG2	LJP007_HEPG2_24H_X1_B20	E12	BRD-K25340465-001-06-1	0.04	um	BRD-K25340465	OSI-930	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:E13	HEPG2	LJP007_HEPG2_24H_X1_B20	E13	BRD-K05804044-001-05-2	10.0	um	BRD-K05804044	AZ-628	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:E14	HEPG2	LJP007_HEPG2_24H_X1_B20	E14	BRD-K05804044-001-05-2	3.33	um	BRD-K05804044	AZ-628	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:E15	HEPG2	LJP007_HEPG2_24H_X1_B20	E15	BRD-K05804044-001-05-2	1.11	um	BRD-K05804044	AZ-628	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:E16	HEPG2	LJP007_HEPG2_24H_X1_B20	E16	BRD-K05804044-001-05-2	0.37	um	BRD-K05804044	AZ-628	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:E17	HEPG2	LJP007_HEPG2_24H_X1_B20	E17	BRD-K05804044-001-05-2	0.12	um	BRD-K05804044	AZ-628	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:E18	HEPG2	LJP007_HEPG2_24H_X1_B20	E18	BRD-K05804044-001-05-2	0.04	um	BRD-K05804044	AZ-628	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:E19	HEPG2	LJP007_HEPG2_24H_X1_B20	E19	BRD-K13662825-001-06-7	10.0	um	BRD-K13662825	dinaciclib	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:E21	HEPG2	LJP007_HEPG2_24H_X1_B20	E21	BRD-K13662825-001-06-7	1.11	um	BRD-K13662825	dinaciclib	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:E23	HEPG2	LJP007_HEPG2_24H_X1_B20	E23	BRD-K13662825-001-06-7	0.12	um	BRD-K13662825	dinaciclib	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:E24	HEPG2	LJP007_HEPG2_24H_X1_B20	E24	BRD-K13662825-001-06-7	0.04	um	BRD-K13662825	dinaciclib	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:F01	HEPG2	LJP007_HEPG2_24H_X1_B20	F01	BRD-K73319509-001-07-2	10.0	um	BRD-K73319509	PF-04217903	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:F02	HEPG2	LJP007_HEPG2_24H_X1_B20	F02	BRD-K73319509-001-07-2	3.33	um	BRD-K73319509	PF-04217903	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:F03	HEPG2	LJP007_HEPG2_24H_X1_B20	F03	BRD-K73319509-001-07-2	1.11	um	BRD-K73319509	PF-04217903	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:F04	HEPG2	LJP007_HEPG2_24H_X1_B20	F04	BRD-K73319509-001-07-2	0.37	um	BRD-K73319509	PF-04217903	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:F05	HEPG2	LJP007_HEPG2_24H_X1_B20	F05	BRD-K73319509-001-07-2	0.12	um	BRD-K73319509	PF-04217903	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:F06	HEPG2	LJP007_HEPG2_24H_X1_B20	F06	BRD-K73319509-001-07-2	0.04	um	BRD-K73319509	PF-04217903	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:F13	HEPG2	LJP007_HEPG2_24H_X1_B20	F13	BRD-K28392481-001-04-4	10.0	um	BRD-K28392481	AZD-4547	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:F14	HEPG2	LJP007_HEPG2_24H_X1_B20	F14	BRD-K28392481-001-04-4	3.33	um	BRD-K28392481	AZD-4547	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:F15	HEPG2	LJP007_HEPG2_24H_X1_B20	F15	BRD-K28392481-001-04-4	1.11	um	BRD-K28392481	AZD-4547	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:F16	HEPG2	LJP007_HEPG2_24H_X1_B20	F16	BRD-K28392481-001-04-4	0.37	um	BRD-K28392481	AZD-4547	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:F17	HEPG2	LJP007_HEPG2_24H_X1_B20	F17	BRD-K28392481-001-04-4	0.12	um	BRD-K28392481	AZD-4547	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:F18	HEPG2	LJP007_HEPG2_24H_X1_B20	F18	BRD-K28392481-001-04-4	0.04	um	BRD-K28392481	AZD-4547	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:F19	HEPG2	LJP007_HEPG2_24H_X1_B20	F19	BRD-K68336408-001-09-1	10.0	um	BRD-K68336408	tyrphostin-AG-1478	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:F20	HEPG2	LJP007_HEPG2_24H_X1_B20	F20	BRD-K68336408-001-09-1	3.33	um	BRD-K68336408	tyrphostin-AG-1478	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:F21	HEPG2	LJP007_HEPG2_24H_X1_B20	F21	BRD-K68336408-001-09-1	1.11	um	BRD-K68336408	tyrphostin-AG-1478	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:F22	HEPG2	LJP007_HEPG2_24H_X1_B20	F22	BRD-K68336408-001-09-1	0.37	um	BRD-K68336408	tyrphostin-AG-1478	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:F23	HEPG2	LJP007_HEPG2_24H_X1_B20	F23	BRD-K68336408-001-09-1	0.12	um	BRD-K68336408	tyrphostin-AG-1478	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:F24	HEPG2	LJP007_HEPG2_24H_X1_B20	F24	BRD-K68336408-001-09-1	0.04	um	BRD-K68336408	tyrphostin-AG-1478	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:G01	HEPG2	LJP007_HEPG2_24H_X1_B20	G01	BRD-K21718444-001-05-0	10.0	um	BRD-K21718444	KW-2449	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:G02	HEPG2	LJP007_HEPG2_24H_X1_B20	G02	BRD-K21718444-001-05-0	3.33	um	BRD-K21718444	KW-2449	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:G03	HEPG2	LJP007_HEPG2_24H_X1_B20	G03	BRD-K21718444-001-05-0	1.11	um	BRD-K21718444	KW-2449	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:G04	HEPG2	LJP007_HEPG2_24H_X1_B20	G04	BRD-K21718444-001-05-0	0.37	um	BRD-K21718444	KW-2449	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:G05	HEPG2	LJP007_HEPG2_24H_X1_B20	G05	BRD-K21718444-001-05-0	0.12	um	BRD-K21718444	KW-2449	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:G06	HEPG2	LJP007_HEPG2_24H_X1_B20	G06	BRD-K21718444-001-05-0	0.04	um	BRD-K21718444	KW-2449	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:G07	HEPG2	LJP007_HEPG2_24H_X1_B20	G07	BRD-K57169635-001-03-7	10.0	um	BRD-K57169635	dacomitinib	trt_cp	24.0	h
LJP007_HEPG2_24H_X1_B20:G08	HEPG2	LJP007_HEPG2_24H_X1_B20	G08	BRD-K57169635-001-03-7	3.33	um	BRD-K57169635	dacomitinib	trt_cp	24.0	h
